sephora.id:INTEGER,sephora.variation_value:TEXT,sephora.display_name:TEXT,sephora.brand_name:TEXT,sephora.sku_size:TEXT,sephora.list_price:TEXT,sephora.product_url:TEXT
3296,,One Night Tanned™ Instant Beach-Bronze Buttergel,Soap & Glory,5.1,24,/one-night-tanned-tm-instant-beach-bronze-buttergel-P379574
3297,Riot,Sexy Mother Pucker™ Lip Lacquer,Soap & Glory,0.23,24,/sexy-mother-pucker-lip-lacquer-P386215
3298,,Clea,Soap & Glory,16.2,16,/clean-girls-body-wash-P294723
3299,,Ladi Avokanto,Sponge,1,60,/ladi-avokanto-P296102
3300,4 oz,Self Tan Bronzing Mousse,St. Tropez Tanning Essentials,4,32,/self-tan-bronzing-mousse-P261322
3301,,Self Tan Express Bronzing Mousse,St. Tropez Tanning Essentials,6.7,44,/self-tan-express-bronzing-mousse-P388691
3302,,Self Tan Dark Bronzing Mousse,St. Tropez Tanning Essentials,6.7,44,/self-tan-dark-bronzing-mousse-P373907
3303,,Self Tan Luxe Dry Oil,St. Tropez Tanning Essentials,3.38,50,/self-tan-luxe-dry-oil-P385518
3304,8 oz,Self Tan Bronzing Lotion,St. Tropez Tanning Essentials,8,42,/self-tan-bronzing-lotion-P261321
3305,,Gradual Tan Plus Anti-Ageing Multi-Action Face,St. Tropez Tanning Essentials,1.6,35,/gradual-tan-plus-anti-ageing-multi-action-face-P377265
3306,,Self Tan Bronzing Lotion Face,St. Tropez Tanning Essentials,1.6,30,/self-tan-bronzing-lotion-face-P378350
3307,5 oz,One Night Only Instant Glow Body Lotion,St. Tropez Tanning Essentials,5,18,/one-night-only-instant-glow-body-lotion-P306600
3308,,Self Tan Bronzing Spray,St. Tropez Tanning Essentials,6.7,35,/self-tan-bronzing-spray-P261323
3309,,Self Tan Dark Bronzing Lotion,St. Tropez Tanning Essentials,6.7,44,/self-tan-dark-bronzing-lotion-P373908
3310,,Gradual Tan Plus Firming 4 In 1 Ta,St. Tropez Tanning Essentials,5,40,/gradual-tan-plus-firming-4-in-1-tan-tone-firm-moisturise-P373906
3311,,Self Tan Dark Bronzing Spray ,St. Tropez Tanning Essentials,6.7,40,/self-tan-dark-bronzing-spray-P378053
3312,,Self Tan Sensitive Bronzing Lotion Face,St. Tropez Tanning Essentials,1.6,30,/self-tan-sensitive-bronzing-lotion-face-P381192
3313,,Self Tan Sensitive Bronzing Mousse,St. Tropez Tanning Essentials,6.7,42,/self-tan-sensitive-bronzing-mousse-P381012
3314,,Self Tan Sensitive Bronzing Lotion,St. Tropez Tanning Essentials,6.7,42,/self-tan-sensitive-bronzing-lotion-P381193
3315,0.33 oz Eau de Parfum Rollerball,Stella,Stella McCartney,0.33,20,/stella-rollerball-P377510
3316,0.33 oz Eau de Parfum Spray,L.I.L.Y,Stella McCartney,0.33,25,/l-i-l-y-travel-spray-P377483
3317,Black,Stay All Day® Waterproof Liquid Eye Liner,stila,0.016,20,/stay-all-day-waterproof-liquid-eye-liner-P253818
3318,Stingray,Smudge Stick Waterproof Eye Liner,stila,0.01,20,/smudge-stick-waterproof-eye-liner-P261621
3319,1.7 oz Eau de Parfum Spray,Simone,Tocca Beauty,1.7,68,/simone-P385639
3320,Tone,Stay All Day® Foundation & Concealer,stila,1,44,/stay-all-day-foundation-concealer-P374937
3321,Fiery,Stay All Day® Liquid Lipstick,stila,0.10,22,/stay-all-day-liquid-lipstick-P374936
3322,,One Step Correct,stila,1,36,/one-step-correct-P269019
3323,10 Watts,Illuminating Powder Foundation,stila,0.34,28,/illuminating-powder-foundation-P8850
3324,Medium,CC Color Correcting Cream Broad Spectrum SPF 20,stila,1.3,44,/cc-color-correcting-cream-broad-spectrum-spf-20-P381711
3325,,Stay All Day® 10-In-One HD Illuminating Beauty Balm With Broad Spectrum SPF 30,stila,1.3,38,/stay-all-day-10-in-one-hd-illuminating-beauty-balm-with-broad-spectrum-spf-30-P377337
3326,Light,Stay All Day® Waterproof Brow Color,stila,0.02,21,/stay-all-day-waterproof-brow-color-P292501
3327,Kitten,Lip Glaze,stila,0.08,22,/lip-glaze-P81311
3328,Camellia,Convertible Color,stila,0.15,25,/convertible-color-P8426
3329,10 Watt,Illuminating Liquid Foundation,stila,1,38,/illuminating-liquid-foundation-P20792
3330,Black,Smudge Crayon Waterproof Eye Primer + Shadow + Liner,stila,0.04,22,/smudge-crayon-waterproof-eye-primer-shadow-liner-P302634
3331,Cherry Crush,Lip & Cheek Stain,stila,0.08,24,/lip-cheek-stain-P258208
3332,Bare,Sheer Color Tinted Moisturizer Oil-Free SPF 20,stila,1.7,34,/sheer-color-tinted-moisturizer-oil-free-spf-20-P280464
3333,Ali,Color Balm Lipstick,stila,0.12,22,/color-balm-lipstick-P377701
3334,Black,Smudge Pots,stila,0.14,20,/smudge-pots-P62612
3335,Fair,Perfect & Correct Foundation,stila,1,44,/perfect-correct-foundation-P285607
3336,The Correctors,Set & Correct Baked Powder Trio,stila,0.16,34,/set-correct-baked-powder-trio-P374520
3337,Onyx,Kajal Eye Liner,stila,0.04,18,/kajal-eye-liner-P114407
3338,Kitten,All Over Shimmer Duo,stila,0.18,22,/all-over-shimmer-duo-P279706
3339,,Stay All Day® 10-In-One HD  Beauty Balm With Broad Spectrum SPF 30,stila,1.3,38,/stay-all-day-10-in-one-hd-beauty-balm-with-broad-spectrum-spf-30-P377341
3340,Shade 1,Stila Sun Bronzing Powder ,stila,0.28,28,/stila-sun-bronzing-powder-P184205
3341,Shade A,Perfecting Concealer,stila,0.27,23,/perfecting-concealer-P116302
3342,Bronze,One Step Bronze,stila,1,36,/one-step-bronze-skin-tone-illuminating-bronzing-serum-P286311
3343,Melon Vinyl,Stay All Day® Vinyl Lip Gloss,stila,0.14,24,/stay-all-day-vinyl-lip-gloss-P382313
3344,Black,High Shine Liquid Vinyl Eye Liner,stila,0.15,22,/high-shine-liquid-vinyl-eye-liner-P382315
3345,The Bronzers,Set & Bronze Baked Powder Trio ,stila,0.16,34,/set-illuminate-baked-powder-trio-P308004
3346,Custom Color Blush,Custom Color Blush,stila,0.17,20,/custom-color-blush-P269021
3347,Jet Black ,Mile High Mascara,stila,0.37,25,/mile-high-mascara-P388526
3348,Golden Topaz,Jewel Eye Shadow,stila,0.08,20,/jewel-eye-shadow-P297300
3349,Bronze Glow,Eye Shadow Trio,stila,0.17,28,/eye-shadow-trio-P146217
3350,The Bronzers,Set & Bronze Baked Powder Trio ,stila,0.16,34,/set-bronze-baked-powder-trio-P374522
3351,Sunlight,Silk Shimmer Gloss,stila,0.11,22,/silk-shimmer-gloss-P210581
3352,Kitten Shimmer,All Over Shimmer Liquid Luminizer,stila,0.5,20,/all-over-shimmer-liquid-luminizer-P308018
3353,,One Step Illuminate ,stila,1,36,/one-step-illuminate-P308003
3354,,Stay All Day® 10-In-One HD Bronzing Beauty Balm With Broad Spectrum SPF 30,stila,1.3,38,/stay-all-day-10-in-one-hd-bronzing-beauty-balm-with-broad-spectrum-spf-30-P377340
3355,Goddess,Eye Shadow Trio,stila,0.09,20,/eye-shadow-trio-P253714
3356,,The Bombshell 1 Inch,Sultra,1 Inch,130,/the-bombshell-1-inch-P268003
3357,Ultra Pink,Color Hair Mascara,Sultra,0.62,24,/color-hair-mascara-P312211
3358,,Good Genes Treatment,Sunday Riley,1,105,/good-genes-treatment-P309308
3359,,Start Over Active Eye Cream,Sunday Riley,1,85,/start-over-active-eye-cream-P309307
3360,Medium,Effortless Breathable Tinted Primer,Sunday Riley,1,48,/effortless-breathable-tinted-primer-P376116
3361,,Ceramic Slip Cleanser,Sunday Riley,4.2,45,/ceramic-slip-cleanser-creates-flawless-skin-miniscule-pores-P309310
3362,,Juno Hydroactive Cellular Face Oil,Sunday Riley,1,125,/juno-hydroactive-cellular-face-oil-P309306
3363,,Charisma Crème Cleanser – Skin Softening,Sunday Riley,4.2,45,/charisma-creme-cleanser-skin-softening-P309309
3364,,Skin Adrenaline Anti-Aging Concentrate,Sunday Riley,1.7,185,/skin-adrenaline-anti-aging-concentrate-P309304
3365,,Liquid Diet – Water Weight Reducing Body Treatment,Sunday Riley,6.8,105,/liquid-diet-water-weight-reducing-body-treatment-P309301
3366,,Disrobe Body Lotion ,Sunday Riley,6.8,65,/disrobe-body-lotion-P373922
3367,,Artemis Hydroactive Cellular Face Oil,Sunday Riley,1,125,/artemis-hydroactive-cellular-face-oil-P385511
3368,,Cashmere SPF 30+ Sun Defense,Sunday Riley,1.7,125,/cashmere-spf-30-sun-defense-P309303
3369,,Bionic Anti-Aging Cream,Sunday Riley,1.7,225,/bionic-anti-aging-cream-P309305
3370,,Juno Body – Transformative Body Lipid Serum,Sunday Riley,3.4,105,/juno-body-transformative-body-lipid-serum-P309302
3371,,SPF 30+ City Sunscreen Serum With Uniprotect PT-3,Supergoop!,1.7,42,/spf-30-city-sunscreen-serum-with-uniprotect-pt-3-P282915
3372,,Advanced Anti-Aging Eye Cream Broad Spectrum Sunscreen SPF 37,Supergoop!,0.5,45,/advanced-anti-aging-eye-cream-broad-spectrum-sunscreen-spf-37-P382079
3373,Light to Medium,CC Cream Daily Correct Broad Spectrum SPF 35 Sunscreen,Supergoop!,1.6,32,/cc-cream-daily-correct-broad-spectrum-spf-35-sunscreen-P386793
3374,2.4 oz,Everyday Sunscreen Broad Spectrum SPF 50,Supergoop!,2.4,19,/everyday-sunscreen-broad-spectrum-spf-50-P386194
3375,3 oz,Antioxidant-Infused Sunscreen Mist With Vitamin C Broad Spectrum SPF 50,Supergoop!,3,13,/antioxidant-infused-sunscreen-mist-with-vitamin-c-broad-spectrum-spf-50-P379024
3376,5 oz,Sun-Defying Sunscreen Oil Broad Spectrum SPF 50,Supergoop!,5,26,/sun-defying-sunscreen-oil-broad-spectrum-spf-50-P386196
3377,,Everyday Sunscreen Broad Spectrum SPF 30,Supergoop!,2.4,19,/everyday-sunscreen-broad-spectrum-spf-30-P386193
3378,,Skin Soothing Mineral Sunscreen Broad Spectrum SPF 40,Supergoop!,2.4,28,/skin-soothing-mineral-sunscreen-broad-spectrum-spf-40-P386192
3379,,SinglePass™ Compact Iron,T3,0.8\",79,/singlepass-compact-iron-P282405
3380,,Voluminous Hot Rollers 1.75 Inch,T3,2 x 1.75\",20,/voluminous-hot-rollers-1-75-inch-P304006
3381,,SinglePass™ Twirl 1.25 Inch Curling Iron,T3,1.25\",99,/singlepass-twirl-1-25-inch-curling-iron-P282015
3382,,Voluminous Hot Rollers 1.5 Inch,T3,2 x 1.5\" ,20,/voluminous-hot-rollers-1-5-inch-P304103
3383,,Hand-Held Replacement Filter,T3,2 x Filter,30,/hand-held-replacement-filter-P375257
3384,,Self-Tan Towelette Full Body Application For Face & Body,TanTowel,5 Towelettes,24,/self-tan-towelette-full-body-application-for-face-body-P259939
3385,,Pin Up Girl Amazonian Clay 12-Hour Blush Palette,tarte,5 x 0.15,42,/pin-up-girl-amazonian-clay-12-hour-blush-palette-P388942
3386,Fair Sand,Amazonian Clay 12-Hour Full Coverage Foundation SPF 15,tarte,1.7,38,/amazonian-clay-12-hour-full-coverage-foundation-spf-15-P302918
3387,Fair,BB Tinted Treatment 12-Hour Primer Broad Spectrum SPF 30 Sunscreen,tarte,1,35,/bb-tinted-treatment-12-hour-primer-broad-spectrum-spf-30-sunscreen-P377542
3388,Exposed,Amazonian Clay 12-Hour Blush,tarte,0.2,26,/amazonian-clay-12-hour-blush-P278610
3389,Fair-Light Neutral,Amazonian Clay Airbrush Foundation ,tarte,0.247,36,/amazonian-clay-airbrush-foundation-P380829
3390,0.30 oz,Smooth Operator™ Amazonian Clay Finishing Powder,tarte,0.30,32,/smooth-operator-micronized-clay-finishing-powder-with-pm20-P266113
3391,0.24 oz,Light,tarte,0.24,20,/lights-camera-lashes-P111902
3392,Ivory,Amazonian Clay BB Tinted Moisturizer Broad Spectrum SPF 20 Sunscreen,tarte,1.7,36,/amazonian-clay-bb-tinted-moisturizer-broad-spectrum-spf-20-sunscreen-P67617
3393,Hope,LipSurgence™ Matte Lip Tint,tarte,0.1,24,/lipsurgence-matte-lip-tint-P266116
3394,0.24 oz,Gifted™ Amazonian Clay Smart Mascara,tarte,0.24,20,/gifted-amazonian-clay-smart-mascara-P286101
3395,Medium,Maracuja Creaseless Concealer,tarte,0.28,24,/maracuja-creaseless-concealer-P312114
3396,Fair,Smooth Operator™ Amazonian Clay Waterproof Concealer,tarte,0.07,22,/smooth-operator-amazonian-clay-waterproof-concealer-P290629
3397,Fearless,Cheek Stain,tarte,0.5,30,/cheek-stain-P384571
3398,,Maracuja C-Brighter™ Eye Treatment,tarte,0.35,38,/maracuja-c-brighter-eye-treatment-P377545
3399,1.7 oz,Maracuja Oil,tarte,1.7,46,/pure-maracuja-oil-P376726
3400,,Clean Slate Poreless 12-Hr Perfecting Primer,tarte,1 oz ,30,/clean-slate-poreless-12-hr-perfecting-primer-P310018
3401,5.5 oz,Brazilliance™ Skin Rejuvenating Maracuja Face And Body Self Tanner,tarte,5.5,39,/brazilliance-trade-skin-rejuvenating-maracuja-face-body-self-tanner-P378857
3402,Light,Powderful™ Amazonian Clay Pressed Mineral Powder,tarte,0.39,34,/powderful-amazonian-clay-pressed-mineral-powder-P152703
3403,Medium Brown,EmphasEYES™ For Brows High Definition Eyebrow Pencil,tarte,0.001,20,/emphaseyes-for-brows-high-definition-eyebrow-pencil-P242810
3404,Grateful,LipSurgence™ Lip Tint,tarte,0.1,24,/lipsurgence-lip-tint-P255102
3405,Park Ave Princess&trade;,The Sculptor Contouring Face Slenderizer,tarte,0.09,24,/the-sculptor-contouring-face-slenderizer-P385762
3406,Park Avenue Princess&trade;,Amazonian Clay Waterproof Bronzer,tarte,0.32,30,/mineral-powder-bronzer-P99809
3407,Rich Brown,Amazonian Clay Volumizing Brow & Hair Powder,tarte,0.1,25,/amazonian-clay-volumizing-brow-powder-P385752
3408,,Smooth Operator™ Amazonian Clay Pressed Finishing Powder,tarte,0.25,34,/smooth-operator-amazonian-clay-pressed-finishing-powder-P385760
3409,Black,Light,tarte,0.24,20,/lights-camera-splashes-waterproof-mascara-P179924
3410,,Best In Faux Lash Extending Fibers ,tarte,0.028,19,/best-in-faux-lash-extending-fibers-P387172
3411,Nude,Light,tarte,0.009,19,/emphaseyes-inner-rim-brightener-P278605
3412,Onyx ,Skinny SmolderEYES™ Amazonian Clay Waterproof Liner,tarte,0.04,19,/skinny-smoldereyes-amazonian-clay-waterproof-liner-P376458
3413,MultiplEYE™ Clinically-Proven Natural Lash Enhancing Primer ,MultiplEYE™ Lash Enhancing Primer,tarte,0.32,22,/multipleye-clinically-proven-natural-lash-enhancing-primer-P255100
3414,Medium brown,Colored Clay Tinted Brow Gel,tarte,0.14,21,/colored-clay-tinted-brow-gel-P385753
3415,Coral Blossom,Amazonian Butter Lipstick,tarte,0.1 oz ,16,/amazonian-butter-lipstick-P383328
3416,,Maracuja Lip Exfoliant,tarte,0.7,16,/maracuja-lip-exfoliant-P376021
3417,,Amazonian Clay BB Illuminating Moisturizer,tarte,1.7,32,/amazonian-clay-bb-lluminating-moisturizer-P278604
3418,Black,Light,tarte,0.034,20,/lights-camera-lashes-precision-longwear-eyeliner-P387171
3419,Black,Light,tarte,0.31,23,/lights-camera-flashes-statement-mascara-P380828
3420,Medium-Tan,Colored Clay CC Undereye Corrector,tarte,0.08,24,/colored-clay-cc-undereye-corrector-P387175
3421,Light ,Colored Clay CC Primer,tarte,0.51,34,/colored-clay-cc-primer-P384569
3422,Golden Beige,SmolderEYES™ Amazonian Clay Waterproof Liner,tarte,0.056,22,/smoldereyes-amazonian-clay-waterproof-liner-P290630
3423,Energy,DELUXE Cheek Stain - Energy,tarte,0.17,10,/deluxe-cheek-stain-P388534
3424,Fearless,Power Pigment,tarte,0.04,24,/power-pigment-lip-tint-P384572
3425,,Clean Slate Flawless 12-Hr Brightening Primer,tarte,1 oz ,30,/clean-slate-flawless-12-hr-brightening-primer-P310019
3426,,Resurfacing Mask,Tata Harper,1,55,/resurfacing-mask-P379707
3427,,Restorative Eye Creme ,Tata Harper,0.5,90,/restorative-eye-creme-P386739
3428,,Rejuvenating Serum,Tata Harper,1,95,/rejuvenating-serum-P379711
3429,,Regenerating Cleanser,Tata Harper,4.1,38,/regenerating-cleanser-P379710
3430,,Repairative Moisturizer,Tata Harper,1.7,100,/repairative-moisturizer-P379709
3431,,Hydrating Floral Essence ,Tata Harper,1.7,65,/hydrating-floral-essence-P379705
3432,,Replenishing Nutrient Complex,Tata Harper,0.33,45,/replenishing-nutrient-complex-P379704
3433,,Rebuilding Moisturizer,Tata Harper,1.7,100,/rebuilding-moisturizer-P379706
3434,,Aburatorigami Japanese Beauty Papers,Tatcha,30 Sheets,12,/aburatorigami-japanese-beauty-papers-P382357
3435,Prince,Nail Polish,tenoverten,0.50,18,/tenoverten-nail-polish-P383352
3436,,The Foundation Base Coat,tenoverten,0.50,18,/the-foundation-base-coat-P385665
3437,,The Shield Top Coat ,tenoverten,0.50,18,/the-sheild-top-coat-P385663
3438,Light,Liquid TimeBalm Spot Concealer,TheBalm,0.35,20,/liquid-timebalm-spot-concealer-P261405
3439,0.23 oz Eau de Parfum Spray,Angel,Thierry Mugler,0.23,25,/angel-travel-spray-P377448
3440,0.23 oz Eau de Parfum Rollerball,Alien Rollerball,Thierry Mugler,0.23,25,/alien-rollerball-P389025
3441,1.4 oz Eau de Toilette Refillable Spray,Angel Eau de Toilette,Thierry Mugler,1.4,68,/angel-eau-de-toilette-P296215
3442,,Angel Body Lotion,Thierry Mugler,7,55,/angel-body-lotion-P380538
3443,Body Oil,Angel Perfuming Body Oil,Thierry Mugler,6.8,55,/perfuming-body-oil-P380697
3444,Body Lotion,Alien Radiant Body Lotion,Thierry Mugler,7,56,/alien-radient-body-lotion-P389021
3445,Shower Gel,Angel Perfuming Shower Gel,Thierry Mugler,6.8,45,/perfuming-shower-gel-P380698
3446,,Angel Perfuming Body Cream,Thierry Mugler,6.9,95,/angel-perfuming-body-cream-P380537
3447,1 oz  Hair Mist,Angel Hair Mist,Thierry Mugler,1,40,/angel-mist-P377804
3448,1.7 oz Eau de Parfum Spray,Angel Glamourama ,Thierry Mugler,1.7,120,/angel-glamourama-P389604
3449,1.7 oz Eau de Parfum Spray,Bianca,Tocca Beauty,1.7,68,/bianca-P258057
3450,2 oz Eau de Toilette Spray,Alien Eau Extraordinaire ,Thierry Mugler,2,69,/alien-eau-extraordinaire-P386251
3451,1.7 oz Eau de Toilette Rubber Flask Spray,A*MEN,Thierry Mugler,1.7,59,/a-men-metal-flask-p128702
3452,,Angel Aqua Chic,Thierry Mugler,1.7,85,/aqua-chic-P379035
3453,Cream,Alien Radiant Body Cream ,Thierry Mugler,6.7,80,/alien-radient-body-cream-P389023
3454,Shower Gel,Alien Radiant Shower Gel,Thierry Mugler,6.7,46,/alien-radient-shower-gel-P389027
3455,1.7 oz Eau de Parfum Spray,Cleopatra,Tocca Beauty,1.7,68,/cleopatra-P54900
3456,1.7 oz Eau de Parfum Spray,Giulietta,Tocca Beauty,1.7,68,/giulietta-P234438
3457,Sandalwood Vanilla - Colette,Candelina Collection,Tocca Beauty,3,20,/candelina-collection-P377322
3458,,Giulietta Bagno Profumato Body Wash,Tocca Beauty,8,18,/giulietta-giulietta-bagno-profumato-body-wash-P380584
3459,1.7 oz Eau de Parfum Spray,Colette ,Tocca Beauty,1.7,68,/colette-collection-P270025
3460,1.7 oz Eau de Parfum Spray,Graciella,Tocca Beauty,1.7,68,/graciella-P300507
3461,,Crema Mani Viaggio Trio,Tocca Beauty,3 x 2,20,/crema-mani-viaggio-trio-P382524
3462,Florence,Scented Candle - Florence,Tocca Beauty,10.6,38,/scented-candle-florence-P387057
3463,0.33 oz Eau de Parfum Roll-On,Giulietta,Tocca Beauty,0.33,22,/giulietta-rollerball-P377472
3464,0.33 oz Eau de Parfum Rollerball,Florence Rollerball,Tocca Beauty,0.33,22,/florence-rollerball-P386423
3465,1.7 oz Eau de Parfum Spray,Brigitte,Tocca Beauty,1.7,68,/brigitte-P221135
3466,,Giulietta Crema Da Corpo Body Lotion,Tocca Beauty,8,20,/giulietta-crema-da-corpo-body-lotion-P380585
3467,Hand Milk,Cleopatra Latte Da Mano Hand Milk,Tocca Beauty,8,20,/cleopatra-latte-da-mano-h-milk-P385659
3468,1.7 oz Eau de Parfum Spray,Margaux,Tocca Beauty,1.7,68,/null-P383153
3469,Grace,Scented Candle - Grace,Tocca Beauty,10.6,38,/scented-candle-grace-P387058
3470,Cleopatra,Scented Candle - Cleopatra,Tocca Beauty,10.6,38,/scented-candle-cleopatra-P387055
3471,,Florence Laundry Delicate,Tocca Beauty,8,15,/florence-bath-body-collection-P380955
3472,Isabella,Scented Candle - Isabella,Tocca Beauty,10.6,38,/scented-candle-isabella-P387060
3473,,Cleopatra Bagno Profumato Body Wash,Tocca Beauty,8,18,/cleopatra-bagno-profumato-body-wash-P380564
3474,4 oz  Hand Lotion,Crema da Mano - Hand Cream Stella,Tocca Beauty,4,20,/crema-da-mano-h-cream-stella-P377676
3475,1.7 oz Eau de Parfum Spray,Liliana,Tocca Beauty,1.7,68,/liliana-P377674
3476,,Stella Bagno Profumato Body Wash,Tocca Beauty,9,18,/stella-bagno-profumato-body-wash-P380652
3477,,Stella Crema Da Corpo Body Lotion,Tocca Beauty,8,20,/stella-crema-da-corpo-body-lotion-P380653
3478,Colette ,Scented Candle - Colette,Tocca Beauty,10.6,38,/scented-candle-colette-P387056
3479,4 oz  Hand Cream,Crema da Mano - Hand Cream Cleopatra,Tocca Beauty,4,20,/crema-da-mano-h-cream-cleopatra-P377677
3480,,Giulietta Nourishing Body Scrub,Tocca Beauty,7,32,/giulietta-nourishing-body-scrub-P380582
3481,,Cleopatra Crema Da Corpo Body Lotion,Tocca Beauty,8,20,/cleopatra-crema-da-corpo-body-lotion-P380562
3482,1.7 oz Eau de Toilette Spray,Violette,Tocca Beauty,1.7,68,/violette-P310106
3483,Hand Soap,Stella Sapone Da Mano Liquid Hand Soap,Tocca Beauty,8,20,/stella-sapone-da-mano-liquid-h-soap-P385651
3484,Stella ,Scented Candle - Stella,Tocca Beauty,10.6,38,/scented-candle-stella-P387063
3485,4 oz Hand Lotion ,Crema da Mano - Hand Cream Giulietta,Tocca Beauty,4,20,/crema-da-mano-h-cream-giulietta-P377675
3486,Body Scrub,Florence Esfoliante da Corpo - Nourishing Body Scrub,Tocca Beauty,6.8,32,/florence-esfoliante-da-corpo-nourishing-body-scrub-P382517
3487,Hand Soap,Cleopatra Sapone Da Mano Liquid Hand Soap,Tocca Beauty,8,20,/cleopatra-sapone-da-mano-liquid-h-soap-P385653
3488,Montauk ,Scented Candle - Montauk,Tocca Beauty,10.6,38,/scented-candle-montauk-P387061
3489,,Sapone Da Mano Florence Hand Soap,Tocca Beauty,8,18,/sapone-da-mano-florence-hand-soap-P390202
3490,Touch,Scented Candle - Touch,Tocca Beauty,10.6,38,/scented-candle-touch-P387065
3491,Hand Milk,Stella Latte Da Mano Hand Milk,Tocca Beauty,8,20,/stella-latte-da-mano-h-milk-P385655
3492,,Cleopatra Nourishing Body Scrub,Tocca Beauty,7,32,/cleopatra-nourishing-body-scrub-P380561
3493,Hand Cream,Latte Da Mano Florence Hand Milk,Tocca Beauty,8,20,/latte-da-mano-florence-hand-milk-P390204
3494,Body Scrub,Bianca Esfoliante da Corpo - Nourishing Body Scrub,Tocca Beauty,6.8,32,/bianca-esfoliante-da-corpo-nourishing-body-scrub-P382516
3495,,Florence Body Lotion,Tocca Beauty,9 oz ,20,/florence-bath-body-collection-P380956
3496,,Florence Body Wash,Tocca Beauty,9 oz ,18,/florence-bath-body-collection-P380957
