id:INTEGER,title,authors,date,edition,publisher,isbn-13,language,series,age range,pages,lexile
466,The Complete Visual Basic Database Training Course with Book  ,Dave Perkovich;,1998/12,,Prentice Hall PTR,9780137796533,English,Prentice Hall PTR Interactive,,600,
2381,"Data Warehousing and Knowledge Discovery: 8th International Conference, DaWaK 2006, Krakow, Poland, September 4-8, 2006, Proceedings  ",A Min Tjoa;,2006/08/30,2006,Springer,9783540377368,English,"Lecture Notes in Computer Science / Information Systems and Applications, incl. Internet/Web, and HCI (Book 4081)",,582,
1895,Object-Oriented Database Design Clearly Explained,Jan L. Harrington;,1999/10/21,1st,Morgan Kaufmann,9780123264282,English,Clearly Explained,,312,
1261,"Advanced Information Systems Engineering: 9th International Conference, CAiSE'97, Barcelona, Catalonia, Spain, June 16-20, 1997, Proceedings  ",Antoni Olive;Joan A. Pastor;,1997/07/11,,Springer,9783540631071,English,Lecture Notes in Computer Science (Book 1250),,460,
3085,"Abstract State Machines - Theory and Applications: International Workshop, ASM 2000 Monte Verita, Switzerland, March 19-24, 2000 Proceedings  ",Yuri Gurevich;Philipp W. Kutter;Martin Odersky;,2000/08/23,,Springer,9783540679592,English,Lecture Notes in Computer Science (Book 1912),,379,
2683,Visual Basic Developer's Guide to ADO,Mike Gunderloy;,1999/09/20,,Sybex Inc,9780782125566,English,,,480,
5027,Theory and Practice of  Relational Algebra: Transforming Relational Algebra to SQL,Lucie Molková;,2012/01/18,,LAP LAMBERT Academic Publishing,9783847326847,English,,,64,
3375,"E Governance Data Center, Data Warehousing and Data Mining: Vision to Realities  ",Sonali Agarwal;M. D. Tiwari;Iti Tiwari;,2013/07/15,,River Publishers,9788792982728,English,River Publishers Series Information Science and Technology,,308,
4862,Microsoft® Office Access 2003 Inside Out  ,John Viescas;,2003/11/26,,Microsoft Press,9780735615137,English,Bpg-Inside Out,,1344,
3661,UML for Database Design,Eric J. Naiburg;Robert A. Maksimchuk;,2001/08/03,1,Addison-Wesley Professional,9780201721638,English,,,320,
1103,Data Smart: Using Data Science to Transform Information into Insight,John W. Foreman;,2013/11/04,1,Wiley,9781118661468,English,,,432,
4337,SQL Design Patterns: Expert Guide to SQL Programming    ,Vadim Tropashko;Donald Burleson;,2007/04/01,,Rampant Techpress,9780977671540,English,IT In-Focus series,,254,
1230,Study Guide for 1Z0-061: Oracle Database 12c: SQL Fundamentals: Oracle Certification Prep,Matthew Morris;,2013/09/03,,CreateSpace Independent Publishing Platform,9781492323891,English,,,160,
2600,Oracle Developer Advanced Forms and Reports,Peter Koletzke;Paul Dorsey;,1999/11/01,1,McGraw-Hill Osborne Media,9780072120486,English,Oracle Press Series,,835,
1285,Data Warehouse Design: Modern Principles and Methodologies,Matteo Golfarelli;Stefano Rizzi;,2009/05/26,1,McGraw-Hill Osborne Media,9780071610391,English,,,480,
2365,Distributed Tactical Decision Support by Using Real-Time Database System,Dana L. Small;,1987,,PN,,,,,,
835,"Performance Evaluation: Metrics, Models and Benchmarks: SPEC International Performance Evaluation Workshop, SIPEW 2008, Darmstadt, Germany, June ... / Programming and Software Engineering)",Samuel Kounev;Ian Gorton;,2008/07/24,2008,Springer,9783540698135,English,Lecture Notes in Computer Science / Programming and Software Engineering (Book 5119),,323,
4822,"Data Mining: Practical Machine Learning Tools and Techniques, Third Edition   3rd   Edition by Witten, Ian H., Frank, Eibe, Hall, Mark A. published by Morgan Kaufmann  ",,0010,,Morgan Kaufmann,,,,,,
4082,Advanced Cold Fusion 4 Application Development,Ben Forta;Gerry Libertelli;Nate Weiss;,1998/11/01,Pap/Cdr,Que,9780789718105,English,,,730,
4988,Introduction to Data Mining,Pang-Ning Tan;Michael Steinbach;Vipin Kumar;,2005/05/12,1,Addison-Wesley,9780321321367,English,,,769,
3250,A Data Warehousing and OLAP Application for the Naval Reserve Force   Assessment Process,Scott A. Langley;,2001,,PN,,,,,,
4270,Microsoft® Access Version 2002 Inside Out,Helen Feddema;,2002/01/05,1st,Microsoft Press,9780735612839,English,Inside Out,,1152,
1016,Hacking Happiness: Why Your Personal Data Counts and How Tracking it Can Change the World,John Havens;,2014/03/20,,Tarcher,9780399165313,English,,,304,
5096,Learning to Rank for Information Retrieval,Tie-Yan Liu;,2011/05/06,,Springer,9783642142666,English,,,285,
513,Sams Teach Yourself Microsoft SQL Server 7 in 21 Days,Richard Waymire;Rick Sawtell;,1998/12/18,,Sams,9780672312908,English,Sams Teach Yourself...in 21 Days,,800,
2523,Data Warehousing and Data Mining Techniques for Cyber Security  ,Anoop Singhal;,2010/11/24,Softcover reprint of hardcover 1st ed. 2007,Springer,9781441938916,English,Advances in Information Security (Book 31),,159,
3429,DB2 9 Fundamentals: Certification Study Guide,Roger E. Sanders;,2007/05/01,Stg,Mc Press,9781583470725,English,,,552,
3515,Sams Teach Yourself SQL in 21 Days  ,Ryan K. Stephens;Ronald R. Plew;,1999/11/15,3rd,Prentice Hall,9780672316746,English,Sams Teach Yourself...in 21 Days,,754,
2016,Hands-On Oracle Database 10g Express Edition for Windows  ,Steve Bobrowski;,2006/08/16,,McGraw-Hill Osborne Media,9780072263312,English,Oracle Press,,560,
4461,"Entity-relationship Approach-er '93: 12th International Conference on the Entity-relationship Approach Arlington, Texas, USA, December 15-17, 1993  ",International Conference on Entity-Relationship Approach 1993 arlingt;Vram Kouramajian;Bernhard Thalheim;,1994/07,,Springer-Verlag,9780387582177,English,Lecture Notes in Computer Science,,530,
744,Understanding the New SQL: A Complete Guide  ,Jim Melton;Alan R. Simon;,1993/06/12,1,Morgan Kaufmann,9781558602458,English,The Morgan Kaufmann Series in Data Management Systems,,536,
5087,"Job Scheduling Strategies for Parallel Processing: 12th International Workshop, JSSPP 2006, Saint-Malo, France, June 26, 2006, Revised Selected Papers ... Computer Science and General Issues)",Eitan Frachtenberg;Uwe Schwiegelshohn;,2007/02/09,,Springer,9783540710349,English,Lecture Notes in Computer Science / Theoretical Computer Science and General Issues (Book 4376),,264,
503,"Advances in Information Retrieval: 31th European Conference on IR Research, ECIR 2009, Toulouse, France, April 6-9, 2009, Proceedings  ",Mohand Boughanem;Catherine Berrut;Josiane Mothe;,2009/03/27,2009,Springer,9783642009570,English,"Lecture Notes in Computer Science / Information Systems and Applications, incl. Internet/Web, and HCI (Book 5478)",,821,
1498,Course Development in Parallel and Distributed Database Systems,Jamal R. Alsabbagh;,1996,,PN,,,,,,
1150,"Data Mining: Theories, Algorithms, and Examples  ",Nong Ye;,2013/07/26,0,CRC Press,9781439808382,English,Human Factors and Ergonomics,,349,
2743,Exploratory Data Analysis  ,Dhammika Amaratunga;Javier Cabrera;Luisa T. Fernholz;,2014/11/10,1,Wiley,9780470907221,English,Wiley Series in Computational Statistics (Book 705),,448,
5139,Easy Oracle PL/SQL Programming: Get Started Fast with Working PL/SQL Code Examples    ,John Garmany;Donald K. Burleson;,2010/08/01,"Second Edition, Second edition",Rampant Techpress,9780982306116,English,Easy Oracle Series,,250,
4469,Oracle Reporting: Queries With SQL Objects,Gary M. Lewis;,1995/10,,Komenda Pub Co,9780964491236,English,,,454,
4207,SQL Short Course  ,Chris Fehily;,2014/09/08,,Questing Vole Press,9781937842338,English,,,268,
1685,Data Warehousing in Action,Sean Kelly;,1997,,TBS,,,,,,
3963,Innovative Techniques and Applications of Entity Resolution  ,Hongzhi Wang;,2014/02/28,1,IGI Global,9781466651982,English,Advances in Data Mining and Database Management,,398,
723,Digital Urban Modeling and Simulation  ,Stefan Müller Arisona;Gideon Aschwanden;Jan Halatsch;,2012/07/26,,Springer,9783642297571,English,Communications in Computer and Information Science (Book 242),,356,
1740,Finite Model Theory and Its Applications  ,Erich Grädel;Phokion G. Kolaitis;Leonid Libkin;,2007/06/11,2007,Springer,9783540004288,English,Texts in Theoretical Computer Science. An EATCS Series,,440,
2948,Oracle Bi 11g: Create Analyses & Dashboards,Sideris Courseware Corp;,2012/06/26,,Sideris Courseware Corp.,9781936930241,English,,,496,
3751,Data Warehouse and Business Intelligence: A Practical Guide,KG Charles-Harris;,2013/02/08,,CreateSpace Independent Publishing Platform,9781482387407,English,,,74,
1712,Special Edition Using SAP R/3  ,ASAP World Consultancy;Jonathan Blain;,1998/11,,Que,9780789718211,English,Special Edition Using,,1164,
2594,Learning Classifier Systems: From Foundations to Applications  ,Pier L. Lanzi;Wolfgang Stolzmann;Stewart W. Wilson;,2000/07/31,,Springer,9783540677291,English,Lecture Notes in Computer Science / Lecture Notes in Artificial Intelligence (Book 1813),,347,
732,Oracle DBA Exam Cram: Test 1 and Test 2: Exam: TEST 1 & TEST 2,Michael R. Ault;,1998/07/21,,Coriolis Group,9781576102626,English,Exam Cram (Coriolis Books),,300,
4411,Using Sybase System XI  ,Peter Hazlehurst;,1996/11,,Que Pub,9780789700872,English,Special Edition Using,,761,
2287,Pro SQL Server 2005 Service Broker  ,Klaus Aschenbrenner;,2007/05/31,1,Apress,9781590598429,English,Expert's Voice,,453,
4706,Schaum's Outline of Fundamentals of Relational Databases,Ramon Mata-Toledo;Pauline Cushman;,2000/11/15,1,McGraw-Hill,9780071361880,English,Schaum's Outline Series,,249,
518,"Advanced Information Systems Engineering: 15th International Conference, CAiSE 2003, Klagenfurt, Austria, June 16-18, 2003, Proceedings  ",Johann Eder;Michele Missikoff;,2003/08/05,,Springer,9783540404422,English,Lecture Notes in Computer Science (Book 2681),,744,
4013,Microsoft SQL Server  7.0 Performance Tuning Technical Reference  ,Steve Adrien DeLuca;M S Garcia;Jamie Reding;,2000/03/23,,Microsoft Press,9780735609099,English,IT-Microsoft Technical,,500,
2747,Mastering Data Modeling: A User-Driven Approach,John Carlis;Joseph Maguire;,2000/11/19,,Addison-Wesley Professional,9780201700459,English,,,416,
3714,"Agent-Mediated Knowledge Management: International Symposium AMKM 2003, Stanford, CA, USA, March 24-26, 2003, Revised and Invited Papers  ",Ludger van Elst;,2004/01/26,,Springer,9783540208686,English,Lecture Notes in Computer Science / Lecture Notes in Artificial Intelligence (Book 2926),,428,
646,Oracle APEX Cookbook - Second Edition,Marcel Van Der Plas;Michel Van Zoest;,2013/10/25,,Packt Publishing,9781782179672,English,,,444,
4517,Oracle Performance Troubleshooting: With Dictionary Internals SQL and Tuning Scripts    ,Donald K. Burleson;Robin Schumacher;,2010/08/01,,Rampant Techpress,9780982306178,English,Oracle In-Focus series,,300,
3648,"Oracle Internet Academy, Java 2: A Beginner's Guide",Herbert Schildt;,2002/06,,Mcgraw-Hill Osborne Media,9780072225136,English,,,565,
4049,Pro Oracle Database 12c Administration  ,Darl Kuhn;,2013/07/17,2,Apress,9781430257288,English,Expert's Voice in Oracle,,756,
4103,Enterprise Grid Computing with Oracle  ,Brajesh Goyal;Shilpa Lawande;,2006/07/27,1,McGraw-Hill Osborne Media,9780072262803,English,Osborne ORACLE Press Series,,380,
2261,"SOFSEM '97: Theory and Practice of Informatics: 24th Seminar on Current Trends in Theory and Practice of Informatics, Milovy, Czech Republic, November ...  ",Frantisek Plasil;Keith G. Jeffery;,1997/11/18,,Springer,9783540637745,English,Lecture Notes in Computer Science (Book 1338),,582,
2240,"Data Warehousing And Business Intelligence For e-Commerce by Simon, Alan R., Shaffer, Steven L.      ",Simon;,0001/05/26,,"Morgan Kaufmann,2001",,,,,,
3010,Systems Design in a Database Environment  ,Kenneth S. Brathwaite;,1989/07,,Mcgraw-Hill (Tx),9780070072503,English,J Ranade Ibm Series,,312,
5202,Knowledge-Based Expert Systems in Chemistry: Not Counting on Computers  ,Phillip Judson;Jonathan Hirst;Carmay Lim;,2009/09/23,1,Royal Society of Chemistry,9780854041602,English,RSC Theoretical and Computational Chemistry Series (Book 1),,222,
543,Pro SQL Server 2012 BI Solutions  ,Randal Root;Caryn Mason;,2012/09/11,1,Apress,9781430234883,English,Expert's Voice in SQL Server,,836,
2086,Oracle Solid State Disk Tuning: High Performance Oracle Tuning with RAM Disk,Donald Burleson;Mike Ault;Don Burleson;,2005/02/01,,Rampant Techpress,9780974448657,English,,,240,
2871,"Embedded S. Q. L. for DB2: Cobol Application, Design and Programming",Jonathan S. Sayles;,1990/03,,Tarquin Publications,9780894353086,English,,,320,
2561,"Studyguide for the Data Warehouse Lifecycle Toolkit by Kimball, Ralph",Cram101 Textbook Reviews;,2013/05/23,,Cram101,9781490233260,English,,,152,
2882,Microsoft Access 2010 Inside Out,Jeff Conrad;John L. Viescas;,2010/08/25,1,Microsoft Press,9780735626850,English,,,1500,
1821,"The 80386Dx Microprocessor: Hardware, Software, and Interfacing",Walter A. Triebel;,1992/01,,Prentice Hall College Div,9780132495660,English,,,496,
2997,GO! with Microsoft Access 2013 Introductory,Shelley Gaskin;Carolyn McLellan;Nancy Graviett;,2013/05/26,1,Prentice Hall,9780133417487,English,GO!,,496,
3711,Geometric Theory of Information  ,Frank Nielsen;,2014/05/08,2014,Springer,9783319053165,English,Signals and Communication Technology,,392,
4554,"Digital Mammography: 10th International Workshop, IWDM 2010, Girona, Catalonia, Spain, June 16-18, 2010. Proceedings  ",Joan Martí;Arnau Oliver;Jordi Freixenet;,2010/06/17,,Springer,9783642136658,English,"Lecture Notes in Computer Science / Image Processing, Computer Vision, Pattern Recognition, and Graphics (Book 6136)",,772,
5067,"Web Services, E-Business, and the Semantic Web",Christoph Bussler;Richard Hull;Sheila A. McIlraith;,2003/01/17,,Springer,9783540001980,English,Lecture Notes in Computer Science (Book 2512),,277,
4945,C++ Object Databases: Programming with the ODMG Standard,David Jordan;,1997/11/17,,Addison-Wesley Professional,9780201634884,English,,,480,
3052,Database Practitioner's Guide to Useable Mathematics,Joe Celko;,2015/01/15,1,Chapman and Hall/CRC,9781466567566,English,,,400,
900,Oracle9i Web Development,Brad Brown;,2001/10/26,2nd,McGraw-Hill Osborne Media,9780072193886,English,Osborne Oracle Press Series,,1120,
648,Data Structures and Algorithms with JavaScript,Michael McMillan;,2014/03/24,1,O'Reilly Media,9781449364939,English,,,250,
3540,Pro SQL Server 2008 Policy-Based Management  ,Ken Simmons;Colin Stasiuk;Jorge Segarra;,2010/04/27,1,Apress,9781430229100,English,Expert's Voice in SQL Server,,268,
2608,Der Aufbau von Data Warehouse-Systemen: Konzeption  -  Datenmodellierung  -  Vorgehen    ,Jan Holthuis;,1998/04/15,1998,Deutscher Universitätsverlag,9783824467228,German,Gabler Edition Wissenschaft,,245,
1089,Oracle Essbase & Oracle OLAP: The Guide to Oracle's Multidimensional Solution  ,Michael Schrader;Dan Vlamis;Mike Nader;,2009/10/07,1,McGraw-Hill Osborne Media,9780071621823,English,Oracle Press,,524,
1166,"The Development of a Relational Database to Support the Flight Hour Program of Commander, Naval Air Forces Pacific",Mark J. Gonzalez;,1996,,PN,,,,,,
2193,"DB2 9.7 for Linux, UNIX, and Windows Database Administration: Certification Study Notes",Roger E. Sanders;,2011/11/02,,Mc Press,9781583473672,English,,,160,
886,data warehousing and data mining technology theory and application ,YAO JIA YI;,2009/01/01,,Electronic Industry Publishing House Pub. Date: 20,9787121093982,Chinese,,,,
2534,Universal Meta Data Models,David Marco;Michael Jennings;,2004/04/09,,Wiley,9780471081777,English,,,478,
1240,   ,,2013,,Bi Jeipeobeulrik,9788994774329,,,,,
2877,"Designing Privacy Enhancing Technologies: International Workshop on Design Issues in Anonymity and Unobservability, Berkeley, CA, USA, July 25-26, 2000. Proceedings  ",Hannes Federrath;,2001/02/28,,Springer,9783540417248,English,Lecture Notes in Computer Science (Book 2009),,234,
1632,"Perspectives of Systems Informatics: 5th International Andrei Ershov Memorial Conference, PSI 2003, Akademgorodok, Novosibirsk, Russia, July 9-12, ... Papers  ",Manfred Broy;Alexandre V. Zamulin;,2004/01/13,2003,Springer,9783540208136,English,Lecture Notes in Computer Science (Book 2890),,572,
1863,Beginning Databases with PostgreSQL: From Novice to Professional,Richard Stones;Neil Matthew;,2005/04/06,2nd,Apress,9781590594780,English,Novice to Professional,,664,
2177,Proceedings: Fourth Symposium on Reliability in Distributed Software and Database Systems  ,,1984/06,,IEEE Computer Society,9780818605642,,,,,
3624,MCTS Self-Paced Training Kit  : Microsoft SQL Server 2005,Erik Veerman;Teo Lachev;Dejan Sarka;,2007/09/12,,Microsoft Press,,English,,,608,
3786,Introduction to Data Mining Using SAS Enterprise Miner,Patricia B. Cerrito;,2007/02/16,,SAS Institute,9781590478295,English,,,468,
