@info
{
    "table":{
        "name":"amazon",
        "description":"",
        "idAttrib":{
            "name":"title",
            "type":"TEXT"
        },
        "projectName":"breakfast",
        "attributes":[
            {
                "name":"title",
                "type":"TEXT"
            },
            {
                "name":"price",
                "type":"FLOAT"
            },
            {
                "name":"unitPrice",
                "type":"TEXT"
            },
            {
                "name":"size",
                "type":"TEXT"
            },
            {
                "name":"description",
                "type":"TEXT"
            }
        ]
    }
}

@data
title:TEXT,price:FLOAT,unitPrice:TEXT,size:TEXT,description:TEXT
Sonne's Greenlife No.10 -- 360 Tablets,85.49,($1.18 /  oz),6 x 6 x 6 inches ; 0.2 ounces," Sonne's Greenlife No 10 Description:    Containing The Dried Extracted Juices of Cereal Grasses (92%) Biologically Alive and Active Source of :   Naturally Balanced Vitamins, Minerals And Enzymes  GreenLife has been produced since 1953, and is the original and pioneer of organic cereal grass products. It is a 100% vegetable food, containing 92% dried extracted juices of organically grown cereal grasses: barley, oats, rye and wheat (no chemical fertilizers or insecticides are used); and 8% papain, beets and sea kelp. The grasses are cut at the young, rapidly growing stage, when the maximum nutrition is in the blade. The juice is extracted from the grass, chilled, and dried to a powder by a low-heat, vacuum dry process. GreenLife is made without the use of fillers, binders, or synthetic drying agents, such as maltodextrin (sugar). Every known precaution is taken to preserve the integrity and freshness of the vitamins, minerals, and enzymes naturally present in the dried juice. GreenLife is bottled in inert amber glass bottles to block light and prevent nutrient reactivity with plastic, and sealed with nitrogen to prevent oxidation. We use cereal grass - not the grain - so there is no gluten, making it is safe for individuals with wheat allergies. GreenLife is a concentrated product, retaining its natural balance as a complete all-food supplement. It is nontoxic in any consumable amount, and helps balance nutritional deficiencies resulting from consumption of devitalized and processed foods.*    GreenLife is available in tablets (#10) and in powder form (#11). Disclaimer These statements have not been evaluated by the FDA. These products are not intended to diagnose, treat, cure, or prevent any disease.  "
Quaker 90 Calories Low Fat Oatmeal Raisin Granola Bars 6.72 OZ (Pack of 24),106.03,($4.51 /  Item),NaN,NaN
Balance Bar Cookie Dough Nutrition Bars - 6 CT,17.5,NaN,2.6 x 4.3 x 5.1 inches ; 12.2 ounces,"BALANCE BAR COOKIE DOUGH  "
Go Ahead Crispy Slices Apple & Sultana 5 Pack 195G,9.08,NaN,NaN,"49 calories per slice Low saturated fat No artificial colours and flavours Suitable for vegetarians Sultana and apple flavoured filling in a light crispy biscuit We have been working hard to reduce the saturated fat content of our Crispy Fruit Slices since 2009 whilst ensuring we maintain the same great taste. With a choice of delicious sultana and fruit flavoured fillings, they are low in saturated fat and make the perfect sweet treat.  "
"Sheffa Granola Bar, Dark Chocolate, 0.85 Ounce (Pack of 16)",15.49,($1.14 /  oz),NaN,"Gluten free oats and brown rice pair with dark chocolate, hazelnuts and just the right touch of sweetness for a crunchy treat.  "
"V8 Protein Bars, Chocolate Peanut Butter, 1.73 Ounce (Pack of 36)",37.99,($1.12 /  oz),NaN,NaN
"Detour Deluxe Whey Protein Energy Bar, Caramel",33.69,NaN,NaN,"America's No. 1 Protein. Designer Whey, Since 1993. Natural and Artificial Flavor. Deluxe Whey Protein Energy Bar, Detour to a new state of taste. Triple layer, No Trans Fat, 30g Protein. Now's the time to experience the No. 1 Whey Protein Bar! Experience the difference with Detour. All the taste of a candy bar combined with the outstanding nutritional profile of a deluxe whey protein energy bar! Detour delivers 30g of protein and gives you long lasting energy, while helping your body to rebuild and recover. Enjoy Caramel Peanut, and other varieties of Detour- Chocolate Caramel, Lower Sugar Caramel Peanut, Chocolate Crunchy Peanut Butter and more! Take a Detour to a new state of taste an satisfaction today. Forward Foods LLC. All rights reserved. Designer Whey and Designer Whey Protein are registered trademarks of Next Proteins, Inc. and America's No. 1 Protein Since 1993 is a trademark of Next Proteins Inc. used under license. J080032-030708.  "
"Coconut Chai Bar- Paleo Organic Nut and Seed Bar, 36g, (3 pack)",8.95,($2.98 /  Item),NaN,"A grain-free, dairy-free, nutrient-dense bar with no added sugars or syrups of any kind. The Coconut Chai Flavor only contains real food ingredients and spices and is designed to deliver tasty, steady, energy without fillers or diet wreckers! Our bar is crunchy and less sweet than most bars. We use organic coconut for the delightful texture, rich flavor, and healthy fats. The YAWP! Chai Spice Blend adds some heat and aroma to round out the experience  "
"TKO Gluten Free Protein Bars, Variety Pack , Pack of 12",34.99,($1.13 /  ounce),NaN,"TKO - Total Knockout Bars were developed in collaboration with James Buselli, MD to create a sports nutrition bar that is natural and unprocessed without compromising taste. These bars are hand crafted for better flavor and texture, and are loaded with fiber and protein. Ideal for a post workout meal replacement or sustained energy when you need it. You get all the good stuff with none of the preservatives, stabilizers, or synthetic vitamins that most protein bars use to get longer shelf life and to replace the nutrients lost during automated processing. Brought to you by the makers of Jumpstart Bodyfuel energy bars.  "
Jordans Frusli Juicy Red Berries Cereal Bars (6x30g),7.99,NaN,NaN,"Jordans Frusli Juicy Red Berries Cereal Bars (6x30g)  "
Sweet Lemon Rain Dance Energy Bars 15 Pack (1.7 Oz Ea),32.0,($18.18 /  oz),NaN,"Gluten, soy, agave free Raw Vegan. Raw protein from quinoa and pea The Sweet Lemon Rain Dance is an apricot-based bar (and thus, lower glycemic option). Combining the sweetness of lemon with cashews could not be any more delicious Sweet Lemon is a great ""balanced"" bar alternative in that it is lower in sugar content (thanks to lower sugar content of apricots) and higher in protein (thanks to quinoa and pea) without added nut fats  "
Fox's Bars Classic 7 Pack 179G,10.96,NaN,NaN,"Suitable for vegetarians Crumbly honeycomb biscuits covered in real milk chocolate. Have you tried Fox's Triple? Allergy Information Nut Statement: Factory: This product has been made in a factory that uses nut ingredients  "
"Nutri-Grain Cereal Bars, Mixed Berry, 8-Count Bars (Pack of 6)",32.89,($0.69 /  count),12 x 6 x 6 inches ; 4.1 pounds,"     Kellogg's Nutri-Grain Mixed Berry Cereal Bars Low on calories, high on nutrition, Nutri-Grain Mixed Berry Cereal Bars get you on track with energy in a quick and easy package. Made with a soft, golden baked crust of wheat and whole grain oats and filled with real strawberry, blueberry, and raspberry purees, Nutri-Grain Cereal Bars offer flavor everyone will love. Not only do Mixed Berry Nutri-Grain Bars taste great--they are packed nine essential vitamins, eight grams of whole grains, three grams of dietary fiber, and two grams of protein--in each bar. Whether you start your day with a Nutri-Grain Cereal Bar, add it to your child's lunch box as sweet nutritious treat, or enjoy it as a mid-day snack, Mixed Berry Nutri-Grain Bars offer more of what your body needs to live well and help you eat better all day.  A Healthy Way to Begin the Day Starting the day with a balanced, great-tasting breakfast can put you on the fast track to good nutrition and better overall health. While many kids and adults forget this important first meal, research has shown that a nutritious breakfast at the beginning of the day can decrease the risk of obesity, heart disease, and other nutritionally related conditions in kids and adults. Kids who eat breakfast: Are more alert in school, with better concentration, memory and grades Get more fiber, calcium, vitamins A and C, riboflavin, zinc, and iron to help build stronger bodies Have more energy to pursue healthy and active lifestyles Nutri-Grain Cereal Bars help busy families on the go satisfy the nutritional requirements of breakfast in a quick and easy format that can be eaten at the table--or--as life demands, on the road.  Snacks Matter Start Out on the Right Foot: Studies have shown that when you make the right snack choices at the beginning of the day, you are more likely to make good snack decisions the rest of the day. Eating a Nutri-Grain Bar as a mid-morning snack provides four-times more whole grains than traditional morning snacks. Take Control of Your Portions: Regular snacking helps prevent over-eating at mealtime and provides children with needed energy to keep their brains and bodies going throughout the day. In fact, up to 25 percent of the average American's calories come from snacking between meals. In order to eat snacks and treats in a healthful way, it is essential to pay attention to portion size. Individually wrapped Nutri-Grain Cereal Bars provide a nutritious snack that will also satisfy your sweet tooth in one 120-calorie serving. Easy to pop into a lunchbox, a backpack or purse, Nutri-Grain Cereal Bars provide a great option for nutritious eating on the go. A Snack Everyone Can Agree On: Arguing with kids over the snacks they take to school is second only to arguing over bedtimes. Parents push for nutritious snacks while kids want something sweet. Nutri-Grain Cereal Bars offer the nutrition parents require with the taste that children will love--thanks to the soft, golden crust and sweet, fruit filling.       Whole Grain Goodness More people are becoming aware of the benefits of eating whole grains. Still, most people don't get enough whole grains and up to 80 percent of us are not consuming levels of whole grains recommended by the FDA. Each Nutri-Grain Cereal Bar contains half of a serving (eight grams) of the recommended three servings or more of whole grains people need each day--in a low-calorie and low fat package. Whole grains never tasted this good! Eaten on the run, at the table, as a snack, breakfast, or treat--Nutri-Grain Cereal Bars are a fast and versatile way to ensure that you and your family get the daily nutrition you need.  About Kellogg Kellogg Company is a leading producer of cereal and convenience foods--a company you can rely on for great-tasting, high quality foods. Kellogg was founded in 1906, in Battle Creek, Michigan. For more than 100 years, innovation and their commitment to being the best has guided the company. From being the first company to offer premiums in cereal boxes to being the first to fortify the cereals, Kellogg has historically been a leader in industry, innovation, and marketing. The founder, W.K. Kellogg, had a strong commitment to nutrition, health, and quality. His vision continues to drive improvement in the products and processes, with the goal of providing great-tasting, nutritious products that meet the most rigorous quality standards. With more than 100 ready-to-eat cereals around the world, consumers count on Kellogg for great-tasting, convenient, and affordable choices that meet their nutrition needs.    Low fat. With natural and artificial flavors. Now with more real fruit. An excellent source of calcium. Made with whole grain oats. Contains no preservatives. Exchange: 1-1/2 Carbohydrates, 1/2 Fat. The dietary exchanges are based on the Exchange Lists for Meal Planning, Copyright 2003 by The American Diabetes Association, Inc. and The American Dietetic Association.  "
Clif Bar - Energy Bar Chocolate Chip - 2.4 oz.,1.44,($5.12 /  oz),NaN,NaN
General Mills Reese's Puffs Treats - 6 CT,8.2,($1.37 /  Item),NaN,NaN
"Paleo Bar, 9 - 1.5oz (42g) Bars, Nuts About Berries",35.37,NaN,4.8 x 5.4 x 1.8 inches ; 15.2 ounces,"100% All-Natural. No Preservatives. No Dairy. Paleo Diet Compliant. Naturally Gluten-Free. Nogii Paleo bars are formulated to appease even the fussiest palate and purest of Paleo diets. With All-Natural, High-Quality ingredients Nogii Paleo bars are a...  "
"Kashi, TLC Ripe Strawberry Cereal Bars, 6 ct, 7.2 oz",22.04,($3.06 /  oz),5.7 x 1.7 x 6.4 inches ; 8.8 ounces," Kashi TLC ripe strawberry cereal bar is a naturally delicious pick-me-up with sun-ripened, scrumptious strawberries. This Tasty Little Chewies (TLC) soft baked cereal bar is baked up toasty and golden with real fruit and wildflower honey for natural goodness you can see and taste. Best of all, this soft-baked snack bar is filled with tasty goodies and real nutrition, with 3g of fiber and whole grains in every bar. Moreover, unlike many snack choices, they are free of highly refined sweeteners and artificial ingredients, so you can satisfy your snack craving and feel great about it, too. It is sold in a pack of six 6-count boxes (total of 36 bars). About Kashi Kashi began with a healthy epiphany. Back in 1984, they discovered the goodness of whole grain nutrition and created the unique blend of seven whole grains that has a supreme nutritional profile--a vegetarian source of protein and complex carbohydrates that is hearty, satisfying, and energizing. More that twenty-five years later, they are still passionate about making the world a healthier place. The seven whole grains blend is more than the cornerstone of their product line--it is their heritage, their story, and their promise to provide you with foods that are real, satisfying, and sustaining. Kashi is truly on a seven whole grains mission. Kashi has a small group of passionate people who believe that everyone has the power to make positive changes in their lives. They think that getting healthy starts with taking little steps, like choosing healthy all natural foods. In line with this belief, Kashi has developed delicious breakfasts, satisfying snacks, and mouth-watering dinners. Enjoy!    Tasty and nutritious, our cereal bars are a welcome snack anytime of day. Sun-ripened strawberry, whole grains and tasty nutrition are baked right into these bars.Kashi? Soft-Baked Cereal Bars are baked up toasty and golden with real fruit and wildflower honey for natural goodness you can see and taste.Best of all, our soft-baked snack bars are filled with tasty goodies and real nutrition, with 11g of whole grains* and 3g of fiber** in every bar. And unlike many snack choices, they're free of highly refined sweeteners and artificial ingredients, so you can satisfy your snack craving and feel great about it, too.- 11g whole grains*- 3g fiber**- No high-fructose corn syrup*48g or more of whole grains recommended daily.**3g fat per serving  "
"KIND - KIND Fruit & Nut Bar Almond & Apricot, 12 ct",19.1,($1.01 /  oz),NaN,"KIND - KIND Fruit & Nut Bar Almond & Apricot, 12 ct  "
Fiber One Chewy Bars Oats & Caramel Boxes 7 OZ (Pack of 24),119.44,($4.98 /  Item),NaN,NaN
"ZonePerfect Sweet & Salty Cashew Pretzel Nutrition Bars, 5 Count",12.77,NaN,NaN,"We believe that a dose of creativity can open a whole new world of possibilities. Like the possibility a nutrition bar can be more than a nutrition bar. By creatively combining protein, vitamins and minerals with delectably sweet and irresistibly salty flavors we've made something completely out of the ordinary. And, after a single bite, you might even say extraordinary.  "
"EnviroKidz, Organic Crispy Rice Cereal Bars, Berry Blast, 6 Bars, 1 oz",,($0.44 /  oz),NaN,"All Nature's Path gluten-free products are also non-GMO verified by the Non GMO project--for gluten-free diets, the additional level of purity assures that the foods are in their truest and purest forms and without any genetic modifications Ingredients: Crispy Rice (Organic Brown Rice Flour, Evaporated Cane Juice (Organic), Sea Salt, Molasses (Organic), Rice Extract, Partially Polished Organic Brown Rice Syrup, Honey (Organic), Expeller Pressed Canola Oil (Organic), Invert Cane Syrup (Organic), Corn Star  "
"South Beach Good to Go Bars (Various Flavour) (Cinnamon Raisin, Pack of 1)",3.88,NaN,NaN,"9g Protein
    3g Fiber
    No Artificial Flavors or Sweeteners
    With Natural Whole Grains
Ingredients:
Protein Blend, Soy Crisp, Soy Protein Isolate, Rice Starch, Soy Protein Concentrate, Defatted Soy Grits, Brown Rice Syrup, White Soy Coating, Evaporated Cane Syrup, Palm Kernel Oil, Nonfat Dry Milk, Soy Lecithin (An Emulsifier), Natural Flavor, Raisins, Crisp Rice, Rice Flour, Sugar, Salt, Malt, Oats, Invert Cane Syrup, Safflower Oil, Chicory Root Extract, Polydextrose, Whey (Milk), Dried Cane Syrup, Calcium Carbonate, Ground Cinnamon, Nutrition Blend, Niacinamide, Vitamin B6 (Pyridoxine Hydrochloride), Vitamin B12 (Cyanocobalamine), Riboflavin, Folic Acid, Vitamin B1 (Thiamin Hydrochloride), Beta Carotene, Zinc Oxide, Reduced Iron  "
