@info
{
    "table":{
        "name":"TableA_skd",
        "description":"",
        "idAttrib":{
            "name":"filename",
            "type":"TEXT"
        },
        "projectName":"el_325_skd",
        "attributes":[
            {
                "name":"filename",
                "type":"TEXT"
            },
            {
                "name":"book_name",
                "type":"TEXT"
            },
            {
                "name":"contributors",
                "type":"TEXT"
            },
            {
                "name":"Hardcover",
                "type":"TEXT"
            },
            {
                "name":"Paperback",
                "type":"TEXT"
            },
            {
                "name":"NOOK Book",
                "type":"TEXT"
            },
            {
                "name":"Audiobook",
                "type":"TEXT"
            },
            {
                "name":"ISBN-13",
                "type":"TEXT"
            },
            {
                "name":"Series",
                "type":"TEXT"
            },
            {
                "name":"Publisher",
                "type":"TEXT"
            },
            {
                "name":"Publication Date",
                "type":"TEXT"
            },
            {
                "name":"Sales rank",
                "type":"TEXT"
            },
            {
                "name":"Pages",
                "type":"TEXT"
            },
            {
                "name":"Product dimensions",
                "type":"TEXT"
            }
        ]
    }
}

@data
filename:TEXT,book_name:TEXT,contributors:TEXT,Hardcover:TEXT,Paperback:TEXT,NOOK Book:TEXT,Audiobook:TEXT,ISBN-13:TEXT,Series:TEXT,Publisher:TEXT,Publication Date:TEXT,Sales rank:TEXT,Pages:TEXT,Product dimensions:TEXT
6994.html,3D Game Programming for Teens / Edition 2,Maneesh Sethi,,$26.42,,,9781598638431,For Teens Series,Cengage Learning,,"974,857",409,
6995.html,"Blogging For Money: Make Money From Your Hobby (How to Make Money Blogging, #9)",Weight Loss Bloggers,,,,,2940152306736,How to Make Money Blogging,My Weight Loss Dream,,"974,851",,
6996.html,Effective STL: 50 Specific Ways to Improve Your Use of the Standard Template Library (Addison-Wesley Professional Computing Series),Scott Meyers,,$36.85,$35.19,,9780201749625,Addison-Wesley Professional Computing Series,Addison-Wesley,,"975,466",288,7.01(w) x 9.21(h) x 0.72(d)
6997.html,Principles of Object-Oriented Modeling and Simulation with Modelica 3.3: A Cyber-Physical Approach,Peter Fritzson,,$108.66,$69.99,,9781118859124,,Wiley,,,1256,7.00(w) x 10.00(h) x 1.80(d)
6998.html,"Pro Android Web Game Apps: Using HTML5, CSS3 and JavaScript",Juriy Bura# Paul Coates,,$28.40,$28.99,,9781430238195,,Apress,,"1,358,984",664,7.50(w) x 9.20(h) x 1.50(d)
6999.html,Communication Crunch: Secrets To Successful Communication For Sales,0penny.com,,,,,2940015107548,,0penny.com,,"975,572",,
7000.html,Minecraft Anvil: Detailed Guide to Minecraft Anvils,Joseph Joyner,,$5.42,$4.49,,9781633834576,,Speedy Publishing LLC,,,32,6.00(w) x 9.00(h) x 0.07(d)
7001.html,Managing Software Requirements: A Use Case Approach (Addison-Wesley Object Technology Series) / Edition 2,Dean Leffingwell# Don Widrig# Don Widrig, ,,,,9780321122476,Addison-Wesley Object Technology Series,Addison-Wesley,,"975,707",502,7.60(w) x 9.60(h) x 1.32(d)
7002.html,TypeSense / Edition 3,Susan G. Wheeler# Gary S. Wheeler,,$89.08,,,9780132190107,,Pearson,,"975,925",304,7.66(w) x 8.96(h) x 0.59(d)
7003.html,Microstock Money Shots: Turning Downloads into Dollars with Microstock Photography,Ellen Boughn,,$24.99,$15.99,,9780817424978,,Ten Speed Press,,"1,019,925",160,7.40(w) x 8.90(h) x 0.40(d)
7004.html,Christopher Grey's Lighting Techniques for Beauty and Glamour Photography: A Guide for Digital Photographers,Christopher Grey,,$14.71,$12.49,,9781608952342,,"Amherst Media, Incorporated",,,128,8.76(w) x 11.74(h) x 0.38(d)
7005.html,OCP Oracle Database 11g New Features for Administrators Exam Guide (Exam 1Z0-050),Sam R. Alapati,,,$34.99,,9780071643726,Oracle Press,McGraw-Hill Education,,,523,
7006.html,Check Point NGX R65 Security Administration,Ralph Bonnell# Brendan Kearney,,$59.80,$46.99,,9781597492454,,Elsevier Science,,"976,371",800,7.40(w) x 9.10(h) x 1.00(d)
7007.html,The Small Business Website Checklist: A 51-Point Guide to Build Your Online Presence the Smart Way,Nick Loper,,$9.99,$2.99,,2940148881636,,Nick Loper,,"977,060",160,
7008.html,Teradata Physical Database Design,Tom Coffing# Leah Nolander,,,,,9781940540146,Tera-Tom Genius Series,Coffing Publishing,,"977,256",394,
7009.html,Instant Apache Camel Message Routing,Bilgin Ibryam,,,,,9781783283484,,Packt Publishing Pvt. Ltd.,,"977,145",,
7010.html,Stock Trading Book Bundle - From Stock Trading Basics to Stock Trading Systems,Carl Robertts,,,,,2940152317121,Stock Trading Systems,Carl Robertts,,"976,868",,
7011.html,GNU Make,Richard Stallman# Roland McGrath# Paul Smith,, ,$7.99,,9781447595946,,Lulu.com,,"976,968",,
7012.html,Thinking About Starting a Business?: A Guide on How to Start Your Own Business,Gary Thomas,,$16.95,$3.49,,9781468543322,,AuthorHouse,,,132,8.25(w) x 11.00(h) x 0.28(d)
7013.html,Photographic Lighting Equipment: A Comprehensive Guide for Digital Photographers,Kirk Tuck,,$27.72,$12.49,,9781584289937,,"Amherst Media, Incorporated",,,128,8.40(w) x 10.90(h) x 0.50(d)
7014.html,"Civility in the Digital Age: How Companies and People Can Triumph over Haters, Trolls, Bullies and Other Jerks",Andrea Weckerle,,$16.86,$11.49,,9780789750242,Que Biz-Tech Series,Que,,,303,6.00(w) x 9.00(h) x 0.80(d)
7015.html,Microsoft SQL Server 2005 Express Edition For Dummies,Robert Schneider,,$29.99,,,9780764599279,For Dummies Series,Wiley,,"977,756",408,7.50(w) x 9.25(h) x 0.84(d)
7016.html,Effective Programming: More Than Writing Code: Your one-stop shop for all things programming,Jeff Atwood,,,,,9781614644835,Blog to Book,Hyperink,,"977,621",72,
7017.html,Microsoft SQL Server 2014 Business Intelligence Development Beginner's Guide,Reza Rad,,$49.99,$20.99,,9781849688895,,Packt Publishing,,"977,631",,
7018.html,"Playable Brain Games Compendium (Video Games, #4)",Ebook Gamer,,,,,2940046315004,Video Games,Vindo Books,,"977,665",,
7019.html,The Most Earning And Profit - Affiliate Marketing Resolution - Effective Steps To Become The Top Affiliate Marketer In Any Niches Within The Next 12 Months,Dawn Publishing,,,,,2940014140126,,Dawn Publishing,,"977,736",38,
7020.html,Learning Autodesk Inventor 2014,Randy Shih,,$55.76,,,9781585037964,,Schroff Development Corporation,,"977,888",,8.60(w) x 11.00(h) x 1.00(d)
7021.html,"Effective Use Of Google, Yahoo And Facebook PPC",0penny.com,,,,,2940014598149,,0penny.com,,"978,191",,
7022.html,LEGO Technic Robotics,Mark Rollins,,$29.06,$19.49,,9781430249801,,Apress,,"978,083",300,7.40(w) x 9.20(h) x 0.70(d)
7023.html,"Wildlife Photography: On Safari with your DSLR: Equipment, Techniques, Workflow",Uwe Skrzypczak,,$25.80,$17.49,,9781933952567,,Rocky Nook,,,240,8.00(w) x 10.00(h) x 0.65(d)
7024.html,Rick Sammon's HDR Secrets for Digital Photographers,Rick Sammon,,$23.99,$15.99,,9780470612750,,Wiley,,"1,329,893",224,7.30(w) x 9.10(h) x 0.50(d)
7025.html,Word 2007 Document Automation with VBA and VSTO,Scott Driza,,$33.67,$33.49,,9781449627201,,Jones & Bartlett Learning,,"977,554",617,
7026.html,"Algorithms in C, Part 5: Graph Algorithms / Edition 3",Robert Sedgewick,,$50.63,$48.49,,9780201316636,,Addison-Wesley,,"977,486",512,7.70(w) x 9.20(h) x 1.10(d)
7027.html,Sticky Readers: How to Attract a Loyal Blog Audience by Writing More Better,Margaret Andrews,,$9.99,$7.99,,9781463636579,,CreateSpace Publishing,,"1,172,190",118,5.50(w) x 8.50(h) x 0.16(d)
7028.html,An Introduction to Statistical Inference and Its Applications with R / Edition 1,Michael W. Trosset,,,,,9781584889472,Chapman & Hall/CRC Texts in Statistical Science Series,Taylor & Francis,,"978,633",496,6.40(w) x 9.40(h) x 1.20(d)
7029.html,Natural Language Processing with ThoughtTreasure,Erik T. Mueller,,$19.49,$3.99,,2940014677899,,Erik Mueller,,"978,711",,
7030.html,Microsoft SQL Server 2005 Reporting Services,Brian Larson,$52.00,,$39.00,,9780072262391,,McGraw-Hill Professional Publishing,,,767,7.40(w) x 9.20(h) x 1.55(d)
7031.html,Microsoft Outlook 2016 für den Mac,Anton Ochsenkühn,,,,,9783954312863,,Amac-Buch Verlag,,"978,915",148,
7032.html,Beginning Visual Web Programming in VB .NET: From Novice to Professional,Chris Hart# James Greenwood# Daniel Cazzulino# Victor Garcia Aprea,,$35.59,,,9781590593592,,Apress,,"979,489",648,7.00(w) x 9.25(h) x 9.25(d)
7033.html,Everyone's an Expert (About Something): The Search for Meaning Online,Seth Godin,,$9.35,$3.49,,9789562912143,,Beta Nu Publishing,,,52,5.00(w) x 8.00(h) x 0.12(d)
7034.html,Python High Performance Programming,Gabriele Lanaro,,$29.99,$12.59,,9781783288458,,Packt Publishing,,"978,791",108,7.50(w) x 9.25(h) x 0.22(d)
7035.html,Lean Architecture: for Agile Software Development,James O. Coplien# Gertrud Bjornvig,,$43.41,$31.49,,9780470684207,,Wiley,,"1,294,878",376,7.30(w) x 9.10(h) x 0.70(d)
7036.html,How To Write A .Com Business Plan,Joanne  Eglash,,,,,9780071357531,,"McGraw-Hill Companies, The",,"979,131",208,0.44(w) x 7.50(h) x 9.25(d)
7037.html,How to Do Systems Analysis / Edition 1,John E. Gibson# William T. Scherer# William F. Gibson,$90.56,,,,9780470007655,Wiley Series in Systems Engineering and Management Series,Wiley,,"979,211",360,6.44(w) x 9.29(h) x 1.14(d)
7038.html,Microsoft Outlook: The How-To Guide,Vook,,,,,9781614305903,,Vook Inc.,,"979,219",,
7039.html,"Go! with Computer Concepts, Getting Started / Edition 1",Shelley Gaskin# Diane Coyle# Diane M. Coyle,,$27.49,,,9780132327930,Go! Series,Prentice Hall,,"979,220",96,8.23(w) x 10.82(h) x 0.22(d)
7040.html,LabVIEW Graphical Programming Cookbook,Yik Yang,,$59.99,$25.19,,9781782171409,,Packt Publishing,,,252,7.50(w) x 9.25(h) x 0.53(d)
7041.html,Learning Microsoft Windows Server 2012 Dynamic Access Control,Jochen Nickel,,$34.99,$14.69,,9781782178187,,Packt Publishing,,"979,249",146,7.50(w) x 9.25(h) x 0.31(d)
7042.html,How to Do Everything with Google Tools,Donna Baker,,,,,9780071496261,How to Do Everything Series,McGraw-Hill Professional Publishing,,"979,291",438,7.40(w) x 9.10(h) x 0.98(d)
7043.html,Practical API Design: Confessions of a Java Framework Architect / Edition 1,Jaroslav Tulach,$60.82,$52.65,,,9781430243175,,Apress,,"979,310",416,7.50(w) x 9.25(h) x 0.85(d)
7044.html,Wes Kroninger's Lighting: Design Techniques for Digital Photographers,Wes Kroninger,,$16.69,$12.49,,9781608952540,,"Amherst Media, Incorporated",,"1,345,412",128,8.40(w) x 10.90(h) x 0.60(d)
7045.html,Start Here! Learn Microsoft Visual Basic 2012,Michael Halvorson,,$28.38,$15.49,,9780735672987,,Microsoft Press,,"1,084,850",364,7.40(w) x 8.90(h) x 0.90(d)
7046.html,XML FOR DUMmIES 4TH EDITION,frank smithson,,,$7.70,,2940151479158,,frank smithson,,"979,638",,
7047.html,Advanced Game Design with HTML5 and JavaScript,Rex van der Spuy,,$37.86,$28.99,,9781430258001,,Apress,,,552,7.50(w) x 9.25(h) x 1.12(d)
7048.html,iPhoto '11: The Macintosh iLife Guide to using iPhoto with OS X Lion and iCloud,Jim Heid# Michael E. Cohen# Dennis R. Cohen,,$24.99,$11.99,,9780321819512,,Peachpit Press,,"980,472",192,8.40(w) x 9.40(h) x 0.30(d)
7049.html,Federal Cloud Computing: A Practical Approach to Strategy and Execution Within Government,Michael Biddick,,,,,9781300407836,,Lulu.com,,"979,830",,
7050.html,Introducing Autodesk Maya 2012,Dariush Derakhshani,,$37.40,$25.99,,9780470900215,,Wiley,,"980,088",648,7.40(w) x 9.10(h) x 1.20(d)
7051.html,Microsoft Visual Studio 2005 Unleashed,Lars Powers# Mike Snell# Mike Snell,,$41.70,$29.99,,9780672328190,Unleashed Series,Sams,,,870,6.93(w) x 9.06(h) x 1.91(d)
7052.html,Business Intelligence in Microsoft SharePoint 2010,Norman P. Warren# Mariano Teixeira Neto# John Campbell# Stacia Misner,,$44.99,$25.99,,9780735643406,,Microsoft Press,,"1,455,041",416,7.30(w) x 8.90(h) x 1.20(d)
7053.html,Real-Time Analytics: Techniques to Analyze and Visualize Streaming Data,Byron Ellis# Justin Langseth,,$36.28,$23.49,,9781118837917,,Wiley,,"1,303,330",432,7.30(w) x 9.20(h) x 1.00(d)
7054.html,Avant-Garde Performance / Edition 1,Gunter Berghaus,,,,,9781403946454,,Palgrave Macmillan,,"980,126",404,5.50(w) x 8.50(h) x 0.89(d)
7055.html,"Best of the best sellers Google Adsense Donts For Using The Google Adsense Program ( online marketing, computer, hardware, play station, CPU, blog, web, net, online game, broadband, wifi, internet, cheat code, game )",Resounding Wind Publishing,,,,,2940150160859,,Resounding Wind Publishing,,"980,137",,
7056.html,OUT STANDING IN THE FIELD: The Indie Author's Two-Step Guide to Publishing In Amazon's Kindle Store,FREE PRESS,,,,,2940011855948,,FREE PRESS,,"980,172",,
7057.html,Internet / Edition 1,Lorenzo Cantoni# Stefano Tardini,,$34.02,,,9780415352277,Routledge Introductions to Media and Communications Series,Taylor & Francis,,"980,415",240,5.50(w) x 8.50(h) x 0.51(d)
7058.html,Learning Sql Server 2008 Reporting Services,Jayaram Krishnaswamy,,$49.99,$20.99,,9781847196187,,Packt Publishing,,,536,7.50(w) x 9.25(h) x 1.08(d)
7059.html,Asynchronous Android,Steve Liles,,$39.99,$16.79,,9781783286874,,Packt Publishing,,"1,129,971",146,7.50(w) x 9.25(h) x 0.31(d)
7060.html,"A Survival Guide to Social Media and Web 2.0 Optimization: Strategies, Tactics, and Tools for Succeeding in the Social Web",Deltina Hay,,$14.89,$5.99,,9780984448838,,Dalton Publishing,,"981,847",416,
7061.html,Kali Linux Social Engineering,Rahul Singh,,,,,9781783283279,,Packt Publishing,,"981,895",84,7.50(w) x 9.25(h) x 0.17(d)
7062.html,Forex Training Guide,Alan Smith,,,$0.99,,2940015784169,,Alan Smith,,"981,971",24,
7063.html,How to Build an Android: The True Story of Philip K. Dick's Robotic Resurrection,David F. Dufty,$24.35,$16.00,$7.99,$26.95,9781250032157,,Picador,,"1,351,282",288,5.87(w) x 8.18(h) x 0.76(d)
7064.html,Java 8 Lambdas: Pragmatic Functional Programming,Richard Warburton,,$31.60,$18.99,,9781449370770,,"O'Reilly Media, Incorporated",,"982,034",182,6.90(w) x 9.00(h) x 0.50(d)
7065.html,Instant Edmodo How-to,Dayna Laur,,,,,9781849697316,,Packt Publishing Pvt. Ltd.,,"980,908",,
7066.html,Graphics and Visualization: Principles & Algorithms,T. Theoharis# Georgios Papaioannou# Nikolaos Platis# Nicholas M. Patrikalakis,$79.79,,,,9781568812748,,Taylor & Francis,,"981,096",752,7.80(w) x 9.50(h) x 1.70(d)
7067.html,"App Trillionaires: How to Become an App Developer: Enjoy Life, Make Money, and Live Your Dreams!",Abhinav Gupta,$29.95,$19.95,$4.49,,9781475970432,,"iUniverse, Incorporated",,,150,6.00(w) x 9.00(h) x 0.35(d)
7068.html,Agile Software Architecture: Aligning Agile Processes and Software Architectures,Muhammad Ali Babar,,$99.47,$93.99,,9780124077720,,Elsevier Science,,,432,7.40(w) x 9.00(h) x 0.90(d)
7069.html,Hacking with Kali: Practical Penetration Testing Techniques,James Broad,,$28.89,$29.96,,9780124077492,,Elsevier Science,,"1,354,116",160,7.40(w) x 9.10(h) x 0.50(d)
7070.html,SystemVerilog for Design Second Edition: A Guide to Using SystemVerilog for Hardware Design and Modeling / Edition 2,Stuart Sutherland# Simon Davidmann# Peter Flake,$163.67,$142.31,,,9781441941251,,Springer US,,,418,6.10(w) x 9.20(h) x 1.00(d)
7071.html,New New Media,Paul Levinson,$50.26, ,,,9780205673308,Alternative eText Formats Series,Pearson,,"981,536",240,5.90(w) x 8.90(h) x 0.50(d)
7072.html,"Platform Ecosystems: Aligning Architecture, Governance, and Strategy",Amrit Tiwana,,$44.95,$35.49,,9780124080669,,Elsevier Science,,"1,402,341",300,7.40(w) x 9.30(h) x 0.80(d)
7073.html,Casual Game Design: Designing Play for the Gamer in ALL of Us,Gregory Trefry,,$43.50,$46.99,,9780123749536,,Taylor & Francis,,"982,141",264,7.40(w) x 9.10(h) x 0.90(d)
7074.html,Pro Oracle Database 11g RAC on Linux / Edition 2,Steve Shaw# Martin Bach,,,,,9781430229582,,Apress,,"982,341",840,7.40(w) x 9.30(h) x 1.80(d)
7075.html,"Sas System For Regression, Third Edition / Edition 3",Ph.D. Rudolf J. Freund# Ramon C. Littell,,,,,9781580257251,Wiley Series in Probability and Statistics,SAS Institute Inc.,,"982,263",264,8.25(w) x 11.00(h) x 0.55(d)
7076.html,Introduction to Assembly Language Programming: For Pentium and RISC Processors / Edition 2,Sivarama P. Dandamudi,$103.59,$95.20,,,9781441919212,Texts in Computer Science Series,Springer New York,,,692,7.01(w) x 9.25(h) x 1.42(d)
7077.html,"Top Secret Ways To Find People:An Essential Guide On How To Become A Private Investigator So You Can Locate Someone, Perform An Asset Search Or Do Background Checks In Secret Without Getting Found Out",Nona R. Hollers,,,,,2940012627193,,Nona R. Hollers,,"982,535",,
7078.html,Fundamentals of Information Studies: Understanding Information and Its Environment / Edition 2,June Lester# Wallace C. Koehler,$67.84,$45.28,,,9781555705947,,American Library Association,,"982,690",444,6.00(w) x 9.00(h) x 1.10(d)
7079.html,RabbitMQ Essentials,David Dossot,,$27.99,$11.89,,9781783983209,,Packt Publishing,,,182,
7080.html,The Software Requirements Memory Jogger,Ellen Gottesdiener,,,,,2940012281418,,GOAL/QPC (Growth Opportunity Alliance of Lawrence),,"983,576",358,
7081.html,Beginning GIMP: From Novice to Professional / Edition 2,Akkana Peck,,$33.77,,,9781430210702,,Apress,,"983,767",557,7.00(w) x 9.10(h) x 1.50(d)
7082.html,"PLANTS VS ZOMBIES 2: GAME GUIDE, DOWNLOAD, CHEATS, PC, WIKI",HSE,,,,,9781508023081,,HSE,,"983,858",,
7083.html,Windows Speech Recognition Programming: With Visual Basic and ActiveX Voice Controls,Keith A. Jones,,,,,9780595308439,,"iUniverse, Incorporated",,"984,292",384,6.00(w) x 9.00(h) x 0.85(d)
7084.html,Beginning Drupal 8,Todd Tomlinson,,$48.07,$32.49,,9781430265801,,Apress,,"984,306",316,7.00(w) x 10.00(h) x (d)
7085.html,AppleScript,Mark Conway Munro,, ,$25.99,,9780470924730,Developer Reference,Wiley,,"984,069",624,
7086.html,Cyber Security Policy Guidebook,Jennifer L. Bayuk# Jason Healey# Paul Rohmeyer# Marcus H. Sachs,$77.23,,$49.99,,9781118027806,,Wiley,,"347,439",288,7.40(w) x 9.30(h) x 0.80(d)
7087.html,Minecraft Farming Guide: Everything You Need to Know about Farming in Minecraft,Joseph Joyner,,$5.42,$4.49,,9781634280723,,Speedy Publishing LLC,,,34,6.00(w) x 9.00(h) x 0.07(d)
7088.html,AutoCAD 2012 and AutoCAD LT 2012: No Experience Required,Donnie Gladfelter,,$31.72,$20.99,,9781118016770,,Wiley,,"1,315,444",1080,7.40(w) x 9.40(h) x 2.40(d)
7089.html,"Microsoft Office Access 2007 Forms, Reports, and Queries / Edition 2",Paul McFedries,,$24.41,$18.49,,9780789736697,Business Solutions Series,Que,,"1,193,107",387,7.00(w) x 9.04(h) x 0.92(d)
7090.html,SQL Server T-SQL Recipes,Jason Brimhall# Wayne Sheffield# Timothy Roberts# Joseph Sack,,$48.10,$38.99,,9781484200629,,Apress,,,972,7.00(w) x 10.00(h) x 1.91(d)
7091.html,Presentations on Classical ITIL,Robert Perrine,,,,,2940011098642,,Robert Perrine,,"982,897",,
7092.html,Feedback and Organization Development: Using Data-Based Methods / Edition 1,David A. Nadler,,$61.43,,,9780201050066,Addison-Wesley Series on Organizational Development,FT Press,,"982,773",203,5.40(w) x 8.00(h) x 0.60(d)
7093.html,Kindle Direct Publishing And OpenOffice,Christopher Cavell,,,,,2940015488081,How I Did It Series,Christopher Cavell,,"984,422",24,
7094.html,Learning R in 120 Minutes,Agus Kurniawan,,,,,9781312713116,,Lulu.com,,"984,453",,
7095.html,"The Digital Sublime: Myth, Power, and Cyberspace",Vincent Mosco, ,$20.84,,,9780262633291,,MIT Press,,"984,507",230,
7096.html,Action!: Acting Lessons for CG Animators,John Kundert-Gibbs,,$31.25,$28.49,,9780470227435,Wiley Desktop Editions Series,Wiley,,,352,7.30(w) x 9.10(h) x 0.70(d)
7097.html,E-Business and Distributed Systems Handbook: Overview Module,Amjad Umar,,$18.00,,,9780972741453,,WWW.Amjadumar.com,,"984,779",250,8.24(w) x 11.12(h) x 0.56(d)
7098.html,Developing Drivers with the Windows Driver Foundation,Penny Orwick# Guy Smith,,$42.77,$27.49,,9780735623743,Developer Reference Series,Microsoft Press,,"984,874",932,7.30(w) x 8.90(h) x 2.10(d)
7099.html,"Forensic Nursing: A Guide to Forensic Science and Being a Forensic Nurse, from Forensic Nursing Programs for Your Forensic Nursing Degree to Finding Forensic Nursing Jobs",Joy Adams,,,,,2940012459268,,Lamont Hall Publishing,,"985,037",,
7100.html,Fundamentals of Network Security / Edition 1,Eric Maiwald,,$53.33,,,9780072230932,Networking Ser.,McGraw-Hill Professional Publishing,,"985,072",672,7.50(w) x 9.30(h) x 1.25(d)
7101.html,Linux: Learning the Essentials,K. L. JAMES,,,,,9788120344754,,PHI Learning,,"985,104",,
7102.html,DNSSEC Mastery: Securing the Domain Name System with BIND,Michael W Lucas,,,,,2940016752020,,Tilted Windmill Press,,"985,155",,
7103.html,Introduction to R for Quantitative Finance,Gergely Daroczi# Michael Puhle# Edina Berlinger# Peter Csoka,,,,,9781783280940,,Packt Publishing,,"985,362",,
7104.html,24 Free Top Rated WordPress Themes,Sven Hyltén-Cavallius,,,,,9781304843791,,Lulu.com,,"985,395",,
7105.html,Designing Culture: The Technological Imagination at Work,Anne Balsamo, ,$24.29,$14.49,,9780822344452,,Duke University Press Books,,"985,551",312,6.10(w) x 9.10(h) x 0.80(d)
7106.html,How To Google Plus For Business Upgrade,Jimmy Cai,,,,,2940148794868,,Jimmy Cai,,"985,554",,
7107.html,Pro Node.js for Developers,Colin J. Ihrig,,$49.99,$32.49,,9781430258605,,Apress,,"985,539",308,9.10(w) x 7.50(h) x 0.60(d)
7108.html,My Life in Advertising,Dr. Robert C. Worstell# Claude C. Hopkins,,,,,2940149658831,Masters of Marketing Secrets,Midwest Journal Press,,"987,372",148,
7109.html,The Language of Content Strategy,Scott Abel# Rahel Anne Bailie,,$19.95,$10.49,,9781937434342,,XML Press,,"987,307",138,5.50(w) x 8.50(h) x 0.30(d)
7110.html,Computers and Information Technology in Social Work / Edition 1,Jo Ann R Coe# Goutham M Menon,,,,,9780789009524,,Taylor & Francis,,"986,972",205,5.90(w) x 8.30(h) x 0.60(d)
7111.html,League of Legends Guide: A Guide to Achieving Diamond in 5v5 Ranked Solo Que Season 4,Terry Mcmillon,,,,,2940148129639,,Terry Mcmillon,,"986,579",,
